visit_id,customer_id,visit_time,device,pages_viewed,cart_adds,checkout_initiated,session_duration_sec
10704,421,2023-01-14 15:24:46,desktop,11,2,1,253
10705,421,2023-04-13 18:04:49,desktop,19,2,0,475
10706,421,2023-09-25 06:19:22,mobile,15,0,0,450
10707,421,2023-06-16 23:36:39,mobile,14,0,0,378
10708,421,2023-01-19 22:01:17,desktop,16,0,0,512
10709,421,2023-06-19 05:35:01,tablet,5,3,0,190
10710,421,2023-06-15 17:01:04,desktop,25,4,0,550
10711,421,2023-04-28 09:14:51,mobile,12,4,1,204
10712,421,2024-03-15 18:59:59,desktop,11,3,1,286
10713,421,2023-01-15 04:56:40,mobile,23,0,0,828
10714,421,2023-05-24 02:18:32,mobile,17,3,1,476
10715,421,2023-08-26 02:01:57,mobile,13,3,1,273
10716,421,2023-05-17 11:53:46,tablet,10,0,0,170
10717,421,2023-08-14 22:52:24,tablet,2,3,0,38
10718,421,2023-03-29 13:47:32,desktop,15,4,0,555
10719,421,2023-11-01 17:55:52,mobile,2,3,1,72
10720,421,2023-07-01 21:45:26,desktop,20,0,0,360
10721,421,2023-10-09 23:57:02,mobile,12,1,1,156
10722,421,2023-08-31 20:40:29,mobile,12,2,1,408
10723,421,2024-02-19 09:41:48,tablet,12,0,0,456
10724,421,2023-11-26 23:00:55,tablet,12,3,1,324
10725,421,2023-10-05 16:18:28,desktop,18,2,0,198
10726,421,2024-03-27 11:24:25,mobile,12,2,1,156
10727,421,2024-02-11 02:46:54,tablet,22,0,0,594
10728,421,2023-04-08 09:56:33,mobile,24,0,0,744
10729,421,2024-02-22 10:06:55,mobile,14,2,1,532
10730,421,2024-01-31 15:01:57,desktop,13,0,0,312
10731,421,2023-02-07 02:23:25,tablet,7,0,0,105
10732,421,2023-12-22 22:44:05,desktop,17,1,0,221
10733,421,2024-01-24 09:16:24,mobile,6,2,1,192
10734,421,2024-01-10 13:08:48,desktop,10,1,1,120
10735,421,2024-01-12 09:28:06,mobile,16,0,0,496
10736,421,2023-01-25 14:50:00,desktop,3,3,0,105
10737,421,2023-04-18 13:39:34,mobile,24,1,0,552
10738,421,2023-06-20 04:53:05,tablet,13,1,1,364
10739,421,2023-12-25 00:10:32,tablet,17,1,0,646
10740,421,2023-02-06 23:02:01,desktop,6,1,0,78
10741,421,2024-02-21 18:46:49,desktop,4,4,0,76
10742,421,2023-07-21 07:17:34,desktop,8,3,0,200
10743,421,2023-10-15 23:18:54,mobile,2,4,0,24
10744,421,2023-02-10 22:16:12,mobile,18,4,0,684
10745,421,2023-02-05 00:00:39,mobile,8,3,1,312
10746,421,2024-03-13 06:13:37,desktop,10,1,0,320
10747,421,2023-10-24 02:32:30,tablet,22,2,1,638
10748,421,2023-08-28 07:46:43,mobile,9,2,0,216
10749,421,2023-04-21 08:09:52,tablet,3,1,1,60
10750,421,2023-08-26 00:41:02,mobile,24,1,0,408
10751,422,2024-03-26 17:57:24,mobile,15,0,0,315
10752,422,2024-02-06 20:20:07,mobile,13,4,1,442
10753,422,2023-07-05 12:14:18,tablet,6,4,0,168
10754,422,2023-04-03 04:52:34,tablet,3,1,1,90
10755,422,2023-05-18 12:28:50,desktop,13,2,0,247
10756,422,2023-08-30 01:37:07,tablet,8,0,0,240
10757,422,2023-07-21 05:10:31,desktop,7,4,1,126
10758,422,2024-03-28 10:54:48,desktop,12,3,0,288
10759,422,2023-01-03 09:45:38,tablet,23,1,1,782
10760,422,2023-05-15 19:08:21,tablet,22,2,0,792
10761,422,2024-02-13 01:16:23,tablet,11,3,0,231
10762,422,2023-08-20 22:43:38,desktop,17,2,1,272
10763,422,2023-03-26 11:29:38,desktop,12,4,1,300
10764,422,2023-03-14 14:05:55,desktop,9,0,0,180
10765,422,2024-01-25 15:10:00,tablet,25,2,1,850
10766,422,2023-03-25 03:50:16,desktop,8,2,1,304
10767,422,2023-09-08 09:30:10,mobile,18,4,0,648
10768,422,2023-04-09 10:32:46,desktop,25,1,1,575
10769,422,2023-06-07 02:33:42,mobile,11,0,0,341
10770,422,2023-10-17 01:23:32,tablet,11,1,1,418
10771,422,2023-09-13 04:42:28,tablet,9,1,1,315
10772,422,2023-03-17 21:28:13,tablet,24,4,1,624
10773,422,2023-11-01 15:10:37,mobile,3,3,1,60
10774,422,2024-03-22 09:17:26,tablet,18,3,0,432
10775,422,2023-03-09 10:10:40,tablet,25,1,1,900
10776,422,2023-03-02 13:11:24,desktop,4,0,0,120
10777,422,2023-07-15 00:45:45,mobile,21,0,0,672
10778,422,2023-03-04 06:43:29,desktop,8,1,1,288
10779,422,2023-09-23 17:27:37,mobile,7,3,1,217
10780,422,2023-04-11 20:13:02,mobile,17,0,0,374
10781,422,2023-07-01 14:59:07,desktop,3,4,1,96
10782,422,2023-12-15 01:11:37,desktop,18,4,0,324
10783,422,2023-01-20 02:24:48,desktop,9,4,0,135
10784,422,2023-09-27 09:04:25,mobile,12,4,1,444
10785,422,2023-02-02 18:33:21,mobile,17,2,1,442
10786,422,2024-02-25 15:21:57,mobile,20,0,0,220
10787,422,2023-04-06 16:06:41,mobile,24,0,0,288
10788,422,2023-04-29 02:22:55,desktop,15,0,0,330
10789,422,2023-08-13 23:24:15,mobile,24,0,0,336
10790,422,2024-01-03 20:22:45,desktop,6,1,0,138
10791,422,2023-06-06 02:56:14,mobile,25,3,1,350
10792,422,2023-01-13 08:33:03,tablet,7,2,0,245
10793,422,2023-02-18 19:42:23,mobile,15,0,0,300
10794,422,2024-01-02 11:52:51,mobile,15,3,0,360
10795,422,2024-02-09 19:55:29,desktop,3,4,1,99
10796,423,2024-02-07 10:43:51,desktop,23,0,0,368
10797,424,2023-10-08 12:32:20,tablet,15,3,1,390
10798,424,2023-01-14 22:04:40,desktop,23,2,0,437
10799,424,2023-07-10 18:57:02,mobile,12,0,0,156
10800,424,2024-03-17 12:37:58,tablet,19,0,0,608
10801,424,2023-02-12 12:51:25,tablet,24,4,1,264
10802,424,2023-02-25 10:09:31,desktop,3,2,0,90
10803,424,2023-04-05 15:07:28,desktop,9,3,1,288
10804,424,2023-05-23 21:16:33,tablet,5,0,0,85
10805,424,2024-03-25 01:00:24,tablet,23,4,1,713
10806,424,2023-05-16 21:22:29,tablet,14,3,1,224
10807,424,2023-05-09 17:12:44,tablet,4,4,1,64
10808,424,2023-03-23 19:53:59,desktop,7,4,1,98
10809,424,2023-05-14 16:16:10,mobile,1,2,1,28
10810,424,2023-09-26 06:36:28,mobile,13,4,1,286
10811,424,2023-02-22 07:21:52,mobile,19,2,0,513
10812,424,2023-09-03 23:33:48,desktop,18,1,0,576
10813,424,2023-03-19 03:39:56,desktop,8,0,0,144
10814,424,2023-11-06 12:17:14,mobile,25,3,1,750
10815,424,2023-06-15 16:21:15,tablet,22,1,0,638
10816,424,2023-04-06 08:44:49,tablet,12,0,0,300
10817,425,2023-01-31 16:54:31,desktop,12,3,1,180
10818,425,2023-12-04 16:39:18,desktop,12,0,0,156
10819,425,2023-01-28 14:30:15,tablet,24,1,0,264
10820,425,2023-07-05 00:53:54,mobile,4,4,1,116
10821,425,2023-12-28 05:29:50,mobile,23,4,1,368
10822,425,2023-12-09 11:55:52,desktop,1,3,0,31
10823,425,2023-07-20 23:30:33,tablet,7,0,0,147
10824,425,2023-09-14 16:20:37,tablet,15,4,1,510
10825,425,2023-08-22 20:09:20,mobile,10,3,1,290
10826,425,2023-05-20 15:16:09,desktop,4,4,0,152
10827,425,2023-08-07 21:09:13,desktop,14,4,0,252
10828,425,2023-02-05 03:37:49,desktop,25,4,1,325
10829,425,2023-01-16 05:26:33,tablet,23,3,1,460
10830,425,2023-01-06 11:21:08,mobile,3,3,0,108
10831,425,2023-04-30 14:50:50,desktop,9,3,1,270
10832,425,2023-11-23 19:49:47,mobile,2,4,1,44
10833,425,2023-01-15 01:40:00,desktop,15,3,0,375
10834,425,2023-08-04 00:47:58,desktop,3,0,0,63
10835,425,2023-12-31 12:24:29,desktop,2,0,0,28
10836,425,2023-04-08 15:05:22,tablet,10,2,1,110
10837,425,2024-02-12 23:21:36,desktop,14,3,0,434
10838,425,2023-08-18 09:15:55,desktop,10,2,0,280
10839,425,2023-01-02 13:43:14,desktop,13,4,0,234
10840,425,2023-10-23 04:04:42,mobile,13,3,1,416
10841,425,2023-09-27 15:38:46,tablet,13,0,0,312
10842,425,2023-08-26 21:37:37,mobile,13,4,1,273
10843,425,2024-03-23 18:21:19,desktop,13,0,0,182
10844,425,2023-06-06 21:44:25,mobile,6,2,1,72
10845,425,2023-01-30 10:22:34,tablet,8,2,1,184
10846,425,2023-12-12 03:23:22,tablet,1,0,0,29
10847,425,2023-08-28 19:08:23,desktop,3,4,1,114
10848,425,2023-10-26 09:53:44,mobile,2,0,0,32
10849,425,2023-05-06 14:08:49,tablet,8,0,0,248
10850,425,2023-10-28 02:05:13,tablet,8,1,0,160
10851,425,2023-08-10 04:41:47,desktop,3,0,0,87
10852,425,2023-10-18 15:41:08,mobile,19,0,0,209
10853,426,2024-03-11 09:12:54,mobile,10,4,0,360
10854,426,2023-01-09 09:18:06,desktop,7,2,0,189
10855,426,2023-05-23 23:33:03,tablet,25,1,0,900
10856,426,2023-11-19 06:48:31,tablet,15,3,1,180
10857,426,2023-08-30 12:38:54,tablet,3,4,1,66
10858,426,2023-04-08 15:50:56,mobile,11,1,1,242
10859,426,2023-05-08 22:46:35,mobile,6,4,0,234
10860,426,2023-08-14 05:40:35,desktop,9,3,0,333
10861,426,2023-01-22 20:48:59,desktop,1,3,0,38
10862,426,2023-03-10 00:57:54,mobile,22,2,1,440
10863,426,2023-06-27 18:16:02,tablet,10,0,0,100
10864,426,2023-09-09 20:24:29,tablet,11,1,1,429
10865,426,2023-09-29 12:14:22,mobile,2,2,1,68
10866,426,2023-03-22 05:54:42,mobile,22,3,0,550
10867,426,2023-09-25 04:38:35,mobile,6,0,0,234
10868,426,2023-07-16 14:16:37,tablet,18,0,0,468
10869,427,2023-01-01 12:56:21,mobile,17,3,0,221
10870,427,2023-11-05 20:01:21,mobile,13,3,0,338
10871,427,2023-12-28 20:11:47,mobile,16,4,1,304
10872,427,2024-01-25 13:07:23,tablet,15,0,0,540
10873,427,2023-07-01 03:31:36,mobile,23,3,0,276
10874,427,2024-02-21 18:54:24,tablet,13,2,0,247
10875,427,2024-02-25 09:58:22,mobile,25,4,1,950
10876,427,2023-01-20 23:28:53,tablet,14,0,0,434
10877,427,2023-04-07 15:45:50,mobile,17,4,1,391
10878,427,2023-02-18 23:14:42,mobile,13,0,0,299
10879,427,2023-01-13 10:38:15,tablet,10,3,1,290
10880,427,2023-08-25 16:13:15,mobile,6,4,1,168
10881,427,2023-07-28 12:00:19,tablet,16,2,1,432
10882,427,2023-05-02 20:35:39,tablet,3,2,1,36
10883,427,2023-03-09 09:40:36,mobile,18,4,0,684
10884,427,2023-05-18 09:54:56,mobile,5,2,1,90
10885,427,2023-10-05 06:18:57,mobile,6,1,0,222
10886,427,2023-08-19 10:04:35,desktop,20,3,1,480
10887,427,2023-09-01 05:24:44,mobile,24,4,0,888
10888,427,2023-11-29 20:18:01,tablet,21,3,1,399
10889,427,2024-01-06 07:44:17,mobile,22,0,0,726
10890,427,2024-03-14 17:22:35,desktop,13,3,0,481
10891,427,2023-08-04 19:24:26,mobile,17,1,0,170
10892,427,2024-01-26 20:26:50,desktop,17,4,1,612
10893,427,2024-03-20 10:04:34,tablet,12,1,1,240
10894,427,2023-11-13 17:50:37,tablet,14,0,0,504
10895,427,2023-09-28 08:39:41,desktop,19,0,0,190
10896,427,2024-02-11 00:37:36,mobile,18,1,0,216
10897,427,2023-01-21 03:35:59,desktop,16,4,1,432
10898,427,2023-06-05 01:01:00,tablet,18,4,0,360
10899,427,2023-10-04 18:20:23,desktop,5,2,0,120
10900,427,2023-11-22 15:27:20,mobile,25,0,0,450
10901,427,2024-03-29 19:36:27,tablet,24,1,1,552
10902,427,2023-06-21 13:07:03,desktop,25,3,0,350
10903,427,2023-12-11 09:31:32,desktop,19,1,0,475
10904,427,2024-02-23 07:41:47,mobile,3,1,1,114
10905,427,2023-06-02 02:57:22,tablet,24,3,1,312
10906,427,2023-09-21 10:01:04,tablet,10,2,1,120
10907,427,2024-01-28 14:04:45,mobile,15,2,0,225
10908,427,2023-01-12 12:37:48,tablet,16,3,1,576
10909,427,2023-10-07 20:33:59,desktop,18,0,0,558
10910,427,2023-11-20 06:31:28,mobile,13,1,0,260
10911,427,2024-02-20 06:39:05,tablet,10,1,1,270
10912,427,2023-12-23 05:26:47,tablet,16,3,1,592
10913,427,2023-06-18 16:12:20,tablet,7,4,0,147
10914,427,2023-11-03 11:30:56,desktop,5,0,0,75
10915,428,2023-11-13 11:53:20,tablet,14,2,0,224
10916,428,2023-05-19 15:52:52,desktop,25,4,0,300
10917,428,2023-09-10 11:00:18,tablet,19,1,1,494
10918,428,2023-05-24 03:31:27,mobile,18,3,0,270
10919,428,2023-01-13 20:48:54,desktop,8,4,0,160
10920,428,2023-03-19 06:20:04,desktop,9,1,0,333
10921,428,2023-12-30 09:14:55,tablet,6,1,1,126
10922,428,2024-02-23 02:16:58,desktop,19,3,0,627
10923,428,2023-05-16 23:02:11,desktop,8,0,0,144
10924,428,2024-02-14 16:24:39,desktop,3,4,1,48
10925,428,2023-08-11 19:46:25,mobile,16,4,1,176
10926,428,2023-09-02 17:11:23,mobile,19,2,1,513
10927,428,2023-01-01 07:50:42,mobile,25,0,0,550
10928,428,2023-02-02 17:37:27,tablet,15,1,0,255
10929,428,2023-07-22 20:41:47,mobile,18,2,1,558
10930,428,2023-11-17 17:54:58,desktop,3,3,1,48
10931,428,2023-04-10 17:08:37,desktop,23,1,0,414
10932,428,2023-05-08 01:19:09,tablet,22,2,1,330
10933,428,2023-04-22 23:19:38,mobile,17,3,1,340
10934,428,2023-06-08 15:47:21,tablet,20,2,1,760
10935,428,2023-01-11 13:56:25,desktop,22,0,0,748
10936,428,2023-09-30 01:54:11,tablet,22,2,0,330
10937,428,2023-02-24 15:50:07,tablet,10,0,0,180
10938,428,2023-01-05 04:16:13,desktop,10,0,0,280
10939,428,2023-08-10 15:48:09,mobile,5,2,0,120
10940,428,2024-01-05 20:18:28,tablet,23,3,1,368
10941,428,2023-04-24 08:56:34,desktop,9,3,0,108
10942,428,2023-08-25 19:55:23,desktop,20,3,0,580
10943,428,2023-07-29 16:55:22,mobile,10,0,0,130
10944,428,2023-11-27 11:31:30,tablet,8,0,0,112
10945,428,2024-03-14 23:16:18,tablet,19,1,1,703
10946,428,2023-11-29 18:58:23,mobile,18,0,0,612
10947,428,2023-10-25 10:43:43,tablet,7,0,0,245
10948,428,2023-11-06 00:31:28,tablet,21,0,0,567
10949,428,2024-03-11 20:37:49,desktop,12,3,1,264
10950,428,2023-07-24 17:44:20,desktop,6,0,0,228
10951,428,2023-06-30 05:08:54,tablet,16,2,0,272
10952,428,2024-03-23 22:17:20,desktop,19,3,0,399
10953,428,2023-03-25 19:19:20,tablet,19,0,0,304
10954,428,2023-06-22 21:28:05,desktop,19,1,1,475
10955,428,2023-07-20 15:09:20,tablet,11,3,0,220
10956,428,2024-02-20 11:07:45,mobile,21,1,1,420
10957,428,2024-03-06 03:26:59,mobile,6,1,1,120
10958,428,2023-05-25 01:29:30,tablet,13,2,0,195
10959,429,2023-06-26 15:17:30,mobile,11,3,0,198
10960,429,2023-11-12 00:47:12,mobile,3,1,1,87
10961,429,2023-04-19 18:49:17,desktop,17,1,0,425
10962,429,2023-05-16 01:55:10,tablet,1,0,0,19
10963,429,2023-09-24 02:02:20,desktop,17,4,1,493
10964,429,2023-04-30 03:04:57,mobile,21,4,0,252
10965,429,2023-09-04 17:17:08,tablet,18,4,1,288
10966,429,2023-07-26 22:17:19,desktop,22,0,0,374
10967,429,2023-09-21 10:15:16,tablet,12,4,1,312
10968,429,2023-02-10 23:33:01,mobile,13,3,1,377
10969,429,2023-10-02 08:25:09,desktop,9,2,1,261
10970,429,2024-02-27 20:12:00,mobile,21,4,1,336
10971,429,2023-01-27 02:58:43,mobile,11,3,1,154
10972,429,2023-06-15 19:19:03,tablet,21,2,0,672
10973,429,2023-01-10 08:49:09,desktop,1,2,1,26
10974,429,2023-10-13 19:28:08,tablet,3,4,1,102
10975,429,2024-02-19 00:13:05,mobile,5,2,0,65
10976,429,2024-03-19 00:27:33,desktop,3,4,0,87
10977,429,2023-01-12 02:36:29,tablet,20,1,1,280
10978,429,2023-08-18 23:45:16,desktop,4,4,0,80
10979,429,2024-03-22 02:51:15,tablet,13,3,1,403
10980,429,2023-06-04 20:54:26,tablet,19,2,0,627
10981,429,2024-01-11 17:26:30,desktop,9,1,1,234
10982,429,2023-07-02 16:15:37,tablet,18,4,1,306
10983,429,2023-04-11 06:45:23,tablet,23,0,0,322
10984,429,2024-01-17 06:43:17,desktop,3,3,1,102
10985,429,2024-03-15 15:40:59,desktop,22,2,0,440
10986,429,2023-11-28 01:45:04,tablet,3,2,1,48
10987,429,2023-03-22 03:43:33,mobile,12,0,0,240
10988,429,2023-06-03 20:26:53,mobile,15,3,0,570
10989,429,2024-03-04 02:20:31,desktop,3,4,1,117
10990,429,2024-01-13 10:42:35,desktop,1,2,1,37
10991,429,2024-01-02 05:45:21,mobile,11,3,0,143
10992,429,2023-03-09 22:02:24,mobile,20,1,1,420
10993,429,2023-02-06 20:32:27,tablet,5,2,1,95
10994,429,2024-02-19 04:40:53,tablet,19,1,1,646
10995,429,2023-04-09 03:29:18,desktop,19,3,1,418
10996,429,2023-11-26 19:46:44,desktop,6,0,0,234
10997,430,2023-03-23 18:58:59,tablet,24,2,1,624
10998,430,2023-05-25 21:55:46,tablet,23,4,0,322
10999,430,2023-07-26 23:43:14,mobile,6,0,0,222
11000,430,2023-04-09 09:20:50,desktop,22,2,1,616
11001,431,2023-09-09 04:32:20,mobile,18,1,0,198
11002,431,2024-01-15 11:33:38,tablet,21,4,1,210
11003,431,2023-09-06 08:25:38,tablet,25,0,0,800
11004,431,2023-10-03 11:12:32,desktop,8,4,0,112
11005,431,2024-03-04 07:45:31,desktop,25,0,0,575
11006,431,2023-02-27 06:41:43,desktop,21,1,1,546
11007,431,2024-02-21 03:31:30,mobile,23,2,1,805
11008,431,2023-02-07 10:51:53,mobile,18,3,0,702
11009,431,2023-05-10 22:22:50,tablet,23,3,0,529
11010,431,2023-05-30 07:07:35,mobile,1,4,1,30
11011,431,2024-01-08 01:00:27,tablet,7,4,0,182
11012,432,2023-03-21 01:17:50,tablet,9,3,0,270
11013,432,2024-02-21 12:19:23,desktop,21,0,0,483
11014,432,2023-06-29 15:50:18,desktop,2,0,0,64
11015,432,2023-10-31 02:01:02,tablet,4,0,0,80
11016,432,2023-01-08 04:25:09,desktop,3,1,1,42
11017,432,2023-05-10 01:17:39,desktop,17,1,0,374
11018,432,2023-07-20 01:26:31,mobile,8,4,1,272
11019,432,2023-09-07 04:31:55,mobile,13,3,0,130
11020,432,2023-11-28 19:10:49,mobile,16,1,1,160
11021,432,2023-05-20 19:03:12,mobile,12,3,0,156
11022,432,2024-01-16 04:44:49,tablet,23,0,0,391
11023,432,2023-08-19 14:36:08,tablet,5,3,1,185
11024,432,2023-06-24 06:43:46,mobile,11,0,0,319
11025,432,2023-11-25 19:00:54,tablet,10,0,0,250
11026,432,2024-03-18 15:57:35,tablet,22,4,1,352
11027,432,2023-03-15 03:18:44,tablet,1,0,0,28
11028,432,2023-05-23 01:40:25,desktop,10,0,0,200
11029,432,2023-01-15 03:07:11,mobile,16,3,1,224
11030,433,2023-11-05 03:00:33,tablet,19,1,1,627
11031,433,2023-07-24 11:41:16,tablet,10,1,0,100
11032,433,2023-12-13 10:03:12,tablet,16,3,0,560
11033,433,2023-07-06 14:18:53,tablet,16,0,0,192
11034,433,2023-11-30 23:20:17,mobile,9,4,0,216
11035,433,2023-07-07 23:21:47,tablet,25,1,1,375
11036,433,2023-10-07 20:26:42,mobile,22,2,1,286
11037,433,2023-01-30 22:24:28,mobile,8,2,1,160
11038,433,2023-06-11 06:32:34,desktop,17,3,0,646
11039,433,2024-02-09 10:23:40,mobile,2,0,0,54
11040,433,2023-07-14 20:01:24,desktop,8,4,0,264
11041,433,2023-01-13 03:46:12,desktop,22,1,1,814
11042,433,2023-10-11 04:53:54,mobile,8,1,1,160
11043,433,2023-09-27 06:59:12,tablet,10,4,0,360
11044,433,2023-04-15 21:10:47,tablet,10,2,1,120
11045,433,2023-02-02 04:11:09,tablet,2,1,0,72
11046,433,2024-01-30 18:43:19,desktop,19,4,0,646
11047,433,2023-08-31 09:19:08,mobile,11,1,1,242
11048,433,2023-07-29 12:45:07,desktop,25,1,0,325
11049,433,2024-02-22 23:49:29,mobile,24,3,1,528
11050,433,2023-07-27 15:36:18,mobile,7,1,1,161
11051,433,2023-10-25 20:22:44,desktop,17,2,1,204
11052,433,2023-06-03 14:21:15,desktop,6,0,0,144
11053,433,2023-02-21 22:12:01,mobile,10,4,1,320
11054,433,2023-11-09 16:22:21,desktop,20,3,0,720
11055,433,2023-07-28 04:19:11,desktop,22,3,0,286
11056,433,2023-01-27 01:58:35,tablet,6,4,1,162
11057,433,2023-06-11 13:32:36,tablet,23,3,0,805
11058,433,2023-05-22 14:17:17,mobile,20,1,1,620
11059,433,2023-11-18 08:59:18,desktop,6,4,1,114
11060,433,2023-01-20 17:39:38,tablet,7,4,0,105
11061,433,2023-04-22 08:39:23,desktop,11,1,1,363
11062,433,2023-01-07 21:52:15,mobile,5,0,0,110
11063,433,2023-03-03 23:44:11,mobile,1,4,1,36
11064,433,2024-01-22 08:27:49,desktop,18,4,1,324
11065,433,2023-09-23 06:57:17,tablet,25,3,1,350
11066,433,2023-05-12 21:19:28,desktop,14,2,1,322
11067,433,2023-04-10 14:50:56,tablet,23,0,0,644
11068,433,2024-01-15 19:57:02,desktop,19,1,1,266
11069,433,2023-07-02 12:21:31,desktop,18,2,1,360
11070,433,2023-04-28 07:29:41,desktop,25,2,1,975
11071,434,2024-01-12 23:34:45,mobile,7,3,0,140
11072,434,2023-10-19 08:41:15,desktop,25,3,0,475
11073,434,2023-01-20 09:26:12,mobile,3,1,1,42
11074,434,2023-12-11 06:25:52,tablet,9,4,1,306
11075,434,2024-03-14 09:52:40,tablet,11,0,0,231
11076,434,2023-03-30 00:29:36,tablet,24,3,0,792
11077,434,2023-07-31 10:12:14,desktop,15,2,0,180
11078,434,2023-02-06 21:27:05,mobile,24,4,1,840
11079,435,2024-02-28 19:05:56,mobile,23,3,1,552
11080,435,2023-09-11 23:35:13,desktop,1,2,0,21
11081,435,2024-01-31 02:50:48,desktop,17,1,0,255
11082,435,2023-11-23 16:08:32,desktop,19,1,1,494
11083,435,2023-11-10 03:11:41,tablet,9,0,0,216
11084,435,2023-06-16 03:02:31,mobile,11,3,1,176
11085,435,2023-08-05 05:28:59,mobile,2,4,0,66
11086,435,2023-05-18 13:00:15,tablet,23,0,0,851
11087,435,2023-01-09 23:11:43,tablet,13,2,1,169
11088,435,2023-06-12 23:10:27,desktop,6,3,1,96
11089,435,2023-07-23 23:46:16,tablet,7,1,1,182
11090,435,2023-04-03 10:34:35,desktop,20,0,0,700
11091,435,2023-09-27 16:37:23,tablet,12,4,1,444
11092,435,2023-09-18 06:54:45,mobile,21,2,1,588
11093,435,2023-04-15 07:56:32,tablet,14,3,0,476
11094,435,2023-06-17 15:33:33,tablet,14,0,0,420
11095,435,2023-04-23 12:39:42,mobile,8,4,0,128
11096,435,2023-11-26 00:12:30,desktop,22,3,1,418
11097,435,2023-05-09 06:11:59,tablet,17,0,0,323
11098,435,2023-11-03 12:56:59,mobile,4,4,0,96
11099,435,2023-02-09 18:54:39,tablet,25,4,0,625
11100,435,2023-04-08 01:46:45,tablet,4,3,0,104
11101,435,2023-02-19 08:07:35,mobile,8,4,1,256
11102,435,2023-02-23 18:30:27,tablet,9,0,0,108
11103,435,2023-03-14 17:23:14,mobile,23,4,0,828
11104,435,2023-11-06 17:12:05,tablet,24,2,1,672
11105,436,2023-09-13 21:24:10,desktop,14,0,0,168
11106,436,2023-02-15 11:45:23,mobile,14,3,0,378
11107,436,2023-10-18 02:55:54,desktop,14,3,1,294
11108,436,2024-01-28 00:47:25,desktop,20,4,1,780
11109,436,2023-11-05 17:11:55,desktop,11,2,0,264
11110,436,2024-01-13 18:59:39,tablet,17,0,0,595
11111,436,2024-01-17 20:36:44,tablet,10,1,1,140
11112,436,2023-03-04 10:09:01,tablet,1,2,1,15
11113,436,2023-03-18 02:41:38,tablet,11,1,0,297
11114,437,2023-03-03 11:05:34,tablet,6,4,1,150
11115,437,2023-10-11 16:16:25,tablet,22,4,0,726
11116,437,2024-03-03 19:59:26,desktop,5,1,0,60
11117,437,2024-03-08 05:28:20,desktop,19,1,1,285
11118,437,2023-05-05 15:13:07,tablet,23,0,0,483
11119,437,2023-03-18 06:51:31,desktop,17,2,0,561
11120,437,2024-02-12 13:12:05,desktop,25,0,0,825
11121,437,2023-05-22 07:26:51,mobile,12,2,0,240
11122,437,2023-02-14 08:03:36,desktop,17,0,0,391
11123,437,2023-04-15 14:46:14,mobile,21,2,1,714
11124,437,2023-03-16 10:40:39,tablet,19,4,0,570
11125,437,2023-09-29 13:05:47,desktop,2,3,1,56
11126,437,2023-10-15 15:27:07,tablet,5,4,0,185
11127,437,2023-08-05 22:22:07,desktop,6,3,1,120
11128,437,2023-07-27 02:21:08,mobile,23,1,0,805
11129,437,2023-07-20 23:03:07,mobile,3,2,0,87
11130,437,2023-02-13 02:52:27,tablet,14,1,1,196
11131,437,2023-12-06 06:03:26,tablet,17,2,1,578
11132,437,2023-08-10 07:36:50,tablet,9,2,1,243
11133,437,2023-05-31 18:44:22,mobile,6,4,0,126
11134,437,2024-03-30 20:50:47,desktop,2,2,1,52
11135,437,2023-09-09 09:22:20,mobile,14,2,1,532
11136,437,2023-12-03 22:58:18,mobile,21,2,1,420
11137,437,2023-04-14 09:13:00,desktop,14,0,0,196
11138,437,2024-01-30 08:11:12,desktop,11,1,1,341
11139,437,2023-12-05 13:11:34,mobile,15,1,1,225
11140,437,2023-06-25 12:37:33,desktop,17,2,1,493
11141,437,2024-01-20 14:40:29,desktop,24,2,1,408
11142,437,2023-08-12 16:07:43,tablet,6,1,0,144
11143,437,2023-07-25 18:48:29,tablet,2,4,0,72
11144,437,2023-01-11 21:38:27,tablet,10,0,0,350
11145,437,2024-01-30 18:19:15,desktop,13,3,0,507
11146,437,2024-01-13 00:13:32,desktop,2,0,0,66
11147,437,2023-09-20 19:39:46,tablet,14,1,0,266
11148,437,2023-02-19 06:34:18,tablet,23,4,1,897
11149,437,2024-01-26 21:04:08,mobile,20,4,0,420
11150,437,2023-10-08 08:35:21,tablet,16,1,1,336
11151,437,2023-01-03 03:28:03,desktop,14,0,0,294
11152,437,2023-09-06 15:46:04,desktop,7,0,0,105
11153,437,2024-01-30 18:12:49,tablet,9,1,1,315
11154,437,2023-08-16 23:01:37,desktop,3,4,0,63
11155,438,2023-12-24 12:33:27,desktop,7,2,1,196
11156,438,2023-03-18 06:19:15,mobile,15,4,0,435
11157,438,2023-03-17 08:54:04,mobile,14,4,0,434
11158,438,2023-01-31 13:39:50,tablet,4,1,1,112
11159,438,2023-08-05 19:58:39,tablet,1,0,0,26
11160,438,2023-07-09 03:52:18,mobile,24,4,1,240
11161,438,2023-05-30 02:23:03,desktop,1,0,0,10
11162,439,2023-01-08 22:47:42,mobile,15,2,1,180
11163,439,2023-07-13 06:19:34,tablet,4,0,0,140
11164,439,2024-01-31 23:05:55,tablet,21,0,0,336
11165,439,2023-07-10 11:10:11,tablet,7,1,1,91
11166,439,2023-06-25 20:16:54,mobile,14,0,0,462
11167,439,2023-05-09 19:26:27,desktop,7,4,1,203
11168,439,2023-10-18 23:21:30,tablet,1,3,1,24
